Unnamed: 0,date,waste_smc,msw_rec,dig_feed,dig_feed_1,disposal_A,disposal_B,dig_press,dig_level,balloon_a,balloon_b,engine_running_hrs,total_power_gene,export_power,gas_consumption,sfc,raw_msw_TS,raw_msw_VS,raw_msw_MC,ac_02_TS,ac_02_VS,ac_02_MC,ac_02_sand,ac_02_CN,ac_02_cod,digester_feed_TS,digester_feed_VS,digester_feed_MC,digester_feed_PH,digester_feed_VFA,digester_feed_ALK,digester_feed_VA,digester_feed_EC,digester_feed_Temp,digester_feed_COD,digester_recycle_TS,digester_recycle_VS,digester_recycle_MC,digester_recycle_PH,digester_recycle_VFA,digester_recycle_ALK,digester_recycle_VA,digester_recycle_EC,digester_recycle_Temp,digester_recycle_TOC,digester_disposal_TS,digester_disposal_VS,digester_disposal_MC,digester_disposal_PH,digester_disposal_VFA,digester_disposal_ALK,digester_disposal_VA,digester_disposal_EC,digester_disposal_Temp,digester_disposal_TOC,biogas_clean_Methane%,biogas_clean_H2S(ppm),biogas_clean_Clean Biogas Methane%,biogas_clean_Clean Biogas H2S(ppm),biogas_clean_Dosing pH,biogas_clean_Scrubber pH
160,2022-08-08,275.04,275.04,0.0,45.18,0.0,0.0,0.0,15.445,0.0,0.65,8.3,2242.0,1125.0,1401.0,1.6,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.562039660056657,4.955675675675676,91.43801699716713,6.866972222222222,2754.4385474860337,5293.027374301676,0.5166480446927375,12.972478386167149,30.32555555555556,0.0,7.29,3.6,92.71,7.11,1080.0,4150.0,0.26,15.75,30.6,2.09,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
161,2022-08-09,227.13,227.13,0.0,47.93,0.0,100.0,0.0,15.445,0.9,0.55,5.0,2436.0,2025.0,1522.0,1.6,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.562039660056657,4.955675675675676,91.43801699716713,6.866972222222222,2754.4385474860337,5293.027374301676,0.5166480446927375,12.972478386167149,30.32555555555556,0.0,7.93,4.64,92.07,7.1,1215.0,4220.0,0.29,15.35,29.9,2.69,8.02,4.54,91.98,7.12,1125.0,3940.0,0.29,14.74,29.2,2.63,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
162,2022-08-10,233.095,233.095,0.0,54.43,0.0,0.0,0.0,15.445,0.3,0.8,10.0,4264.0,2925.0,2600.0,1.55,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.54,4.71,91.46,7.11,1215.0,3920.0,0.31,15.1,29.3,0.0,8.22,4.49,91.78,7.11,1125.0,4050.0,0.28,15.27,30.3,2.6,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
163,2022-08-11,214.035,214.035,0.0,50.04,0.0,0.0,0.0,15.445,0.0,0.8,12.15,3841.0,2475.0,2400.0,1.6,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.562039660056657,4.955675675675676,91.43801699716713,6.866972222222222,2754.4385474860337,5293.027374301676,0.5166480446927375,12.972478386167149,30.32555555555556,0.0,7.46951388888889,3.98478527607362,92.52710648148148,6.984487471526195,2278.09383908046,5312.167908045977,0.425026908045977,13.125690476190476,31.4001138952164,2.302351097178684,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
164,2022-08-12,194.4,194.4,0.0,54.23,0.0,0.0,0.0,15.445,0.7,0.5,9.5,4036.0,2700.0,2522.0,1.6,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.562039660056657,4.955675675675676,91.43801699716713,6.866972222222222,2754.4385474860337,5293.027374301676,0.5166480446927375,12.972478386167149,30.32555555555556,0.0,7.46951388888889,3.98478527607362,92.52710648148148,6.984487471526195,2278.09383908046,5312.167908045977,0.425026908045977,13.125690476190476,31.4001138952164,2.302351097178684,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
165,2022-08-13,238.845,238.845,0.0,43.72,0.0,0.0,0.0,15.445,0.9,0.25,11.3,4575.0,3150.0,2800.0,1.63,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.562039660056657,4.955675675675676,91.43801699716713,6.866972222222222,2754.4385474860337,5293.027374301676,0.5166480446927375,12.972478386167149,30.32555555555556,0.0,7.46951388888889,3.98478527607362,92.52710648148148,6.984487471526195,2278.09383908046,5312.167908045977,0.425026908045977,13.125690476190476,31.4001138952164,2.302351097178684,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
166,2022-08-14,208.13,208.13,0.0,57.26,0.0,0.0,0.0,15.445,0.9,0.5,12.0,4575.0,3150.0,2800.0,1.63,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,9.53,5.81,90.47,7.05,1365.0,3940.0,0.35,14.36,30.6,0.0,9.01,5.11,90.99,7.08,1185.0,4050.0,0.29,14.33,29.8,2.96,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,66.2,200.0,66.5,300.0,13.27710843373494,9.988095238095235
167,2022-08-15,161.71,161.71,0.0,22.3,0.0,0.0,0.0,15.445,0.95,0.35,10.3,3749.0,2925.0,2343.0,1.63,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.562039660056657,4.955675675675676,91.43801699716713,6.866972222222222,2754.4385474860337,5293.027374301676,0.5166480446927375,12.972478386167149,30.32555555555556,0.0,7.46951388888889,3.98478527607362,92.52710648148148,6.984487471526195,2278.09383908046,5312.167908045977,0.425026908045977,13.125690476190476,31.4001138952164,2.302351097178684,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
168,2022-08-16,250.59,250.59,0.0,44.96,0.0,0.0,0.0,15.445,0.05,0.9,9.0,3351.0,2250.0,2094.0,1.63,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.562039660056657,4.955675675675676,91.43801699716713,6.866972222222222,2754.4385474860337,5293.027374301676,0.5166480446927375,12.972478386167149,30.32555555555556,0.0,7.46951388888889,3.98478527607362,92.52710648148148,6.984487471526195,2278.09383908046,5312.167908045977,0.425026908045977,13.125690476190476,31.4001138952164,2.302351097178684,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
169,2022-08-17,213.79,213.79,0.0,53.75,0.0,100.0,0.0,15.445,0.9,0.6,7.0,2746.0,2025.0,1684.0,1.63,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,9.4,5.98,90.6,7.03,1185.0,3820.0,0.31,14.86,30.9,0.0,8.44,4.56,91.56,7.09,1020.0,3850.0,0.26,14.43,31.7,2.65,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,66.0,200.0,64.8,300.0,13.27710843373494,9.988095238095235
170,2022-08-18,246.03,246.03,0.0,56.26,0.0,0.0,0.0,15.445,0.9,0.35,13.0,5216.0,3600.0,3239.0,1.61,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,11.08,6.88,88.92,6.98,1275.0,3820.0,0.33,11.96,30.8,0.0,9.25,5.3,90.75,7.1,1065.0,3750.0,0.28,12.38,30.1,3.07,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,62.7,400.0,63.7,400.0,13.27710843373494,9.988095238095235
171,2022-08-19,222.465,222.465,0.0,55.36,0.0,0.0,0.0,15.445,0.9,0.2,13.0,5102.0,3375.0,3188.0,1.6,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,10.58,6.19,89.42,7.0,840.0,3735.0,0.22,12.96,31.8,0.0,9.55,5.44,90.45,7.06,729.0,3665.0,0.2,13.66,31.4,3.16,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,65.2,400.0,65.8,400.0,13.27710843373494,9.988095238095235
172,2022-08-20,174.76,174.76,0.0,61.91,0.0,0.0,0.0,15.445,0.9,0.25,12.0,4565.0,3150.0,2853.0,1.62,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,10.97,6.76,89.03,7.08,1630.0,4120.0,0.4,13.23,31.2,0.0,9.21,5.31,90.79,7.13,1259.0,3936.0,0.32,13.54,31.1,3.08,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,65.4,400.0,65.7,400.0,13.27710843373494,9.988095238095235
173,2022-08-21,217.02,217.02,0.0,37.71,0.0,0.0,0.0,15.445,0.15,0.9,14.0,5091.0,3600.0,3181.0,1.6,45.07,28.58,54.93,43.04,26.58,56.96,9.76,31.55,0.0,10.25,6.15,89.75,7.14,1062.0,3600.0,0.29,12.93,30.9,0.0,9.86,6.2,90.14,7.13,926.0,3665.0,0.25,12.66,30.8,3.6,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,66.6,500.0,65.0,500.0,13.27710843373494,9.988095238095235
174,2022-08-22,238.895,238.895,0.0,45.17,0.0,0.0,0.0,15.445,0.65,0.25,11.45,4123.0,2700.0,2560.0,1.61,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,12.55,7.32,87.45,7.05,1124.0,3680.0,0.31,12.55,31.3,0.0,10.32,5.78,89.68,7.11,877.0,3765.0,0.23,12.76,31.1,3.35,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,68.1,300.0,67.2,300.0,13.27710843373494,9.988095238095235
175,2022-08-23,252.405,252.405,0.0,58.47,0.0,0.0,0.0,15.445,0.5,0.5,12.0,4320.0,2925.0,2700.0,1.6,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.562039660056657,4.955675675675676,91.43801699716713,6.866972222222222,2754.4385474860337,5293.027374301676,0.5166480446927375,12.972478386167149,30.32555555555556,0.0,7.46951388888889,3.98478527607362,92.52710648148148,6.984487471526195,2278.09383908046,5312.167908045977,0.425026908045977,13.125690476190476,31.4001138952164,2.302351097178684,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
176,2022-08-24,232.155,232.155,0.0,53.73,0.0,120.0,0.0,15.445,0.85,0.5,12.0,3617.0,2475.0,2200.0,1.64,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,10.38,6.35,89.62,7.29,1297.0,3750.0,0.35,13.17,31.5,0.0,9.96,6.12,90.04,7.06,1111.0,3735.0,0.3,12.45,32.0,3.55,11.32,6.87,88.68,7.12,1049.58,3680.0,0.29,30.5,11.51,3.99,66.9,549.009900990099,66.4,340.4494382022472,13.27710843373494,9.988095238095235
177,2022-08-25,238.1,238.1,0.0,47.25,0.0,0.0,0.0,15.445,0.25,0.85,14.3,4713.0,2925.0,2945.0,1.6,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,10.72,6.22,89.28,7.07,1297.0,3750.0,0.35,12.77,30.5,0.0,10.97,6.48,89.03,7.07,1173.0,3795.0,0.31,12.48,31.0,3.76,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,65.8,549.009900990099,66.2,340.4494382022472,13.27710843373494,9.988095238095235
178,2022-08-26,240.105,240.105,0.0,41.88,0.0,0.0,0.0,15.445,0.3,0.2,10.0,4341.0,3150.0,2730.0,1.59,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,9.79,5.7,90.21,7.11,1605.0,3850.0,0.42,12.75,31.2,0.0,9.85,5.69,90.15,7.12,1161.0,3835.0,0.3,10.88,31.4,3.3,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,63.8,549.009900990099,63.8,340.4494382022472,13.27710843373494,9.988095238095235
179,2022-08-27,224.675,224.675,0.0,52.57,0.0,0.0,0.0,15.445,0.85,0.3,8.0,2639.0,1575.0,1660.0,1.59,46.39,29.79,53.61,49.25,24.04,50.75,11.64,29.76,0.0,10.9,6.43,89.1,6.9,1408.0,3670.0,0.38,10.67,31.5,0.0,10.97,6.56,89.03,7.0,1037.0,3765.0,0.28,11.8,31.3,3.81,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,65.5,549.009900990099,64.5,340.4494382022472,13.27710843373494,9.988095238095235
180,2022-08-28,206.0,206.0,0.0,24.2,0.0,0.0,0.0,15.445,0.1,0.9,9.0,3667.0,2925.0,2291.0,1.59,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,14.19,9.52,85.81,6.83,1642.0,3650.0,0.45,13.0,32.1,0.0,11.13,6.33,88.87,7.14,1013.0,3865.0,0.26,13.6,32.0,3.67,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,63.0,549.009900990099,64.6,340.4494382022472,13.27710843373494,9.988095238095235
181,2022-08-29,212.76,212.76,0.0,46.07,0.0,0.0,0.0,15.445,0.0,0.65,8.45,3653.0,2700.0,2283.0,1.59,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,12.52,7.45,87.48,7.01,1642.0,3650.0,0.45,11.72,31.7,0.0,11.65,6.82,88.35,7.06,1050.0,3735.0,0.28,11.51,32.1,3.95,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,66.4,549.009900990099,66.6,340.4494382022472,13.27710843373494,9.988095238095235
182,2022-08-30,251.535,251.535,0.0,50.0,0.0,0.0,0.0,15.445,0.0,0.6,9.0,3200.0,2025.0,1980.0,1.59,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.562039660056657,4.955675675675676,91.43801699716713,6.866972222222222,2754.4385474860337,5293.027374301676,0.5166480446927375,12.972478386167149,30.32555555555556,0.0,7.46951388888889,3.98478527607362,92.52710648148148,6.984487471526195,2278.09383908046,5312.167908045977,0.425026908045977,13.125690476190476,31.4001138952164,2.302351097178684,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
183,2022-08-31,220.885,220.885,0.0,47.92,0.0,0.0,0.0,15.445,0.0,0.95,11.3,2936.0,1575.0,1835.0,1.61,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.562039660056657,4.955675675675676,91.43801699716713,6.866972222222222,2754.4385474860337,5293.027374301676,0.5166480446927375,12.972478386167149,30.32555555555556,0.0,7.46951388888889,3.98478527607362,92.52710648148148,6.984487471526195,2278.09383908046,5312.167908045977,0.425026908045977,13.125690476190476,31.4001138952164,2.302351097178684,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
184,2022-09-01,288.035,288.035,0.0,43.19,0.0,30.0,0.0,15.445,0.0,0.65,10.3,3440.0,2250.0,2150.0,1.6,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,12.05,7.06,87.95,6.98,2280.0,4863.0,0.47,12.32,32.2,0.0,10.9,6.3,89.1,7.06,1470.0,4925.0,0.3,12.2,32.0,3.65,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,65.2,549.009900990099,65.6,340.4494382022472,13.27710843373494,9.988095238095235
185,2022-09-02,259.415,259.415,0.0,4.8,0.0,0.0,0.0,15.445,0.0,0.85,4.0,1331.0,900.0,837.0,1.59,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.562039660056657,4.955675675675676,91.43801699716713,6.866972222222222,2754.4385474860337,5293.027374301676,0.5166480446927375,12.972478386167149,30.32555555555556,0.0,7.46951388888889,3.98478527607362,92.52710648148148,6.984487471526195,2278.09383908046,5312.167908045977,0.425026908045977,13.125690476190476,31.4001138952164,2.302351097178684,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
186,2022-09-03,261.59,261.59,0.0,0.0,0.0,0.0,0.0,15.445,0.9,0.25,3.0,763.0,450.0,600.0,1.27,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.562039660056657,4.955675675675676,91.43801699716713,6.866972222222222,2754.4385474860337,5293.027374301676,0.5166480446927375,12.972478386167149,30.32555555555556,0.0,7.46951388888889,3.98478527607362,92.52710648148148,6.984487471526195,2278.09383908046,5312.167908045977,0.425026908045977,13.125690476190476,31.4001138952164,2.302351097178684,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
187,2022-09-04,211.415,211.415,0.0,0.0,0.0,0.0,0.0,15.445,0.1,0.8,4.0,949.0,675.0,592.0,1.6,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.562039660056657,4.955675675675676,91.43801699716713,6.866972222222222,2754.4385474860337,5293.027374301676,0.5166480446927375,12.972478386167149,30.32555555555556,0.0,7.46951388888889,3.98478527607362,92.52710648148148,6.984487471526195,2278.09383908046,5312.167908045977,0.425026908045977,13.125690476190476,31.4001138952164,2.302351097178684,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
188,2022-09-05,236.56,236.56,0.0,56.21,0.0,0.0,0.0,15.445,0.0,0.35,9.0,2462.0,2025.0,1539.0,1.59,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.562039660056657,4.955675675675676,91.43801699716713,6.866972222222222,2754.4385474860337,5293.027374301676,0.5166480446927375,12.972478386167149,30.32555555555556,0.0,7.46951388888889,3.98478527607362,92.52710648148148,6.984487471526195,2278.09383908046,5312.167908045977,0.425026908045977,13.125690476190476,31.4001138952164,2.302351097178684,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,67.2,200.0,64.9,200.0,13.27710843373494,9.988095238095235
189,2022-09-06,256.23,256.23,0.0,42.16,0.0,0.0,0.0,15.445,0.85,0.3,0.0,0.0,0.0,0.0,0.0,52.49,58.87,47.51,46.75,25.54,53.25,21.14,28.39,0.0,10.68,6.77,89.32,6.97,2220.0,4563.0,0.49,13.7,32.3,0.0,7.69,4.47,92.31,7.2,1425.0,4800.0,0.3,14.78,32.5,2.59,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.0,600.0,63.5,600.0,13.27710843373494,9.988095238095235
190,2022-09-07,280.735,280.735,0.0,48.36,0.0,0.0,0.0,15.445,0.9,0.1,10.0,2306.0,1350.0,1440.0,1.6,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.562039660056657,4.955675675675676,91.43801699716713,6.866972222222222,2754.4385474860337,5293.027374301676,0.5166480446927375,12.972478386167149,30.32555555555556,0.0,7.46951388888889,3.98478527607362,92.52710648148148,6.984487471526195,2278.09383908046,5312.167908045977,0.425026908045977,13.125690476190476,31.4001138952164,2.302351097178684,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
191,2022-09-08,276.25,276.25,0.0,31.02,0.0,0.0,0.0,15.445,0.0,0.65,8.0,2404.0,1350.0,1501.0,1.6,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,9.02,5.12,90.98,6.96,1860.0,4090.0,0.45,13.28,31.1,0.0,9.04,5.09,90.96,7.04,1356.0,4150.0,0.33,13.91,32.4,2.95,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
192,2022-09-09,229.84,229.84,0.0,0.0,0.0,0.0,0.0,15.445,0.0,0.35,7.3,1921.0,1125.0,1200.0,1.6,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.562039660056657,4.955675675675676,91.43801699716713,6.866972222222222,2754.4385474860337,5293.027374301676,0.5166480446927375,12.972478386167149,30.32555555555556,0.0,7.46951388888889,3.98478527607362,92.52710648148148,6.984487471526195,2278.09383908046,5312.167908045977,0.425026908045977,13.125690476190476,31.4001138952164,2.302351097178684,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,68.3,600.0,67.9,600.0,13.27710843373494,9.988095238095235
193,2022-09-10,260.355,260.355,0.0,38.04,0.0,0.0,0.0,15.445,0.0,0.75,4.3,965.0,450.0,600.0,1.6,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,9.28,5.33,90.72,7.09,1416.0,4280.0,0.33,14.47,31.9,0.0,9.13,5.21,90.87,7.12,1260.0,4430.0,0.28,14.22,31.9,3.02,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
194,2022-09-11,282.4,282.4,0.0,27.85,0.0,0.0,0.0,15.445,0.0,0.6,4.5,1915.0,1350.0,1195.0,1.6,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.67,5.25,91.33,6.99,1668.0,4190.0,0.4,14.1,30.7,0.0,7.16,3.89,92.84,7.15,1380.0,4250.0,0.32,13.8,30.7,2.26,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
195,2022-09-12,231.685,231.685,0.0,51.3,0.0,0.0,0.0,15.445,0.0,0.55,7.3,2308.0,1350.0,1441.0,1.6,53.17469465648856,40.28032258064517,46.82522900763358,52.54665338645418,29.766176870748303,47.45334661354582,15.985251798561151,20.399000000000004,0.0,8.7,5.25,91.3,6.94,1776.0,4310.0,0.41,13.7,31.1,0.0,7.71,4.44,92.29,7.0,1476.0,4490.0,0.33,14.17,30.9,2.58,9.327441860465116,4.6884,90.67255813953489,7.090114942528736,2317.8402380952384,5727.723333333333,0.4086904761904761,12.950117647058825,29.840344827586208,2.556304347826087,64.25999999999999,549.009900990099,65.87419354838711,340.4494382022472,13.27710843373494,9.988095238095235
