Date,WASTE_SMC,MSW_REC,DIG_FEED_B,DIG_FEED_B_1,DISPOSAL_A,DISPOSAL_B,BALLOON_A,BALLOON_B,ENGINE_RUNNING_HRS,TOTAL_POWER_GENE,EXPORT_POWER,GAS_CONSUMPTION,SFC,Raw_MSW_TS,Raw_MSW_VS,Raw_MSW_MC,AC_02_TS,AC_02_VS,AC_02_MC,AC_02_Sand,AC_02_CN,Digester_Feed_TS,Digester_Feed_VS,Digester_Feed_MC,Digester_Feed_pH,Digester_Feed_VFA,Digester_Feed_ALK,Digester_Feed_VA,Digester_Feed_EC,Digester_Feed_Temp,Digester_Recycle_TS,Digester_Recycle_VS,Digester_Recycle_MC,Digester_Recycle_pH,Digester_Recycle_VFA,Digester_Recycle_ALK,Digester_Recycle_VA,Digester_Recycle_EC,Digester_Recycle_Temp,Digester_Recycle_TOC,Digester_Disposal_TS,Digester_Disposal_VS,Digester_Disposal_MC,Digester_Disposal_pH,Digester_Disposal_VFA,Digester_Disposal_ALK,Digester_Disposal_VA,Digester_Disposal_EC,Digester_Disposal_Temp,Digester_Disposal_TOC,Biogas_Digester_B_Outlet_Methane_pct,Biogas_Digester_B_Outlet_H2S_ppm,Biogas_Clean_Biogas_Methane_pct,Biogas_Clean_Biogas_H2S_ppm,Biogas_Dosing_pH,Biogas_Scrubber_pH,Dig_press_a,Dig_press_b,Dig_level_a,Dig_level_b
2022-08-20,174.76,174.76,0.0,61.91,0.0,0.0,0.9,0.25,12.0,4565.0,3150.0,2853.0,1.62,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,66.6,500.0,65.0,500.0,14.0,10.0,0.0,4.1,9.61,16.9
2022-08-21,217.02,217.02,0.0,37.71,0.0,0.0,0.15,0.9,14.0,5091.0,3600.0,3181.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,10.38,6.35,89.62,7.29,1297.0,3750.0,0.35,13.17,31.5,9.96,6.12,90.04,7.06,1111.0,3735.0,0.3,12.45,32.0,3.55,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,68.1,300.0,67.2,300.0,14.0,10.0,0.0,3.5,9.65,16.97
2022-08-22,238.895,238.895,0.0,45.17,0.0,0.0,0.65,0.25,11.45,4123.0,2700.0,2560.0,1.61,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,10.72,6.22,89.28,7.07,1297.0,3750.0,0.35,12.77,30.5,10.97,6.48,89.03,7.07,1173.0,3795.0,0.31,12.48,31.0,3.76,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.1,9.61,16.94
2022-08-23,252.405,252.405,0.0,58.47,0.0,0.0,0.5,0.5,12.0,4320.0,2925.0,2700.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,9.79,5.7,90.21,7.11,1605.0,3850.0,0.42,12.75,31.2,9.85,5.69,90.15,7.12,1161.0,3835.0,0.3,10.88,31.4,3.3,11.32,6.87,88.68,7.12,1049.58,3680.0,0.29,30.5,11.51,3.99,66.9,500.0,66.4,300.0,14.0,10.0,0.0,3.4,8.62,17.15
2022-08-24,232.155,232.155,0.0,53.73,0.0,120.0,0.85,0.5,12.0,3617.0,2475.0,2200.0,1.64,46.39,29.79,53.61,49.25,24.04,50.75,11.64,29.76,10.9,6.43,89.1,6.9,1408.0,3670.0,0.38,10.67,31.5,10.97,6.56,89.03,7.0,1037.0,3765.0,0.28,11.8,31.3,3.81,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.8,500.0,66.2,300.0,14.0,10.0,0.0,6.1,8.62,16.8
2022-08-25,238.1,238.1,0.0,47.25,0.0,0.0,0.25,0.85,14.3,4713.0,2925.0,2945.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,14.19,9.52,85.81,6.83,1642.0,3650.0,0.45,13.0,32.1,11.13,6.33,88.87,7.14,1013.0,3865.0,0.26,13.6,32.0,3.67,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,63.8,500.0,63.8,300.0,14.0,10.0,0.0,6.1,8.62,16.81
2022-08-26,240.105,240.105,0.0,41.88,0.0,0.0,0.3,0.2,10.0,4341.0,3150.0,2730.0,1.59,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,12.52,7.45,87.48,7.01,1642.0,3650.0,0.45,11.72,31.7,11.65,6.82,88.35,7.06,1050.0,3735.0,0.28,11.51,32.1,3.95,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.5,500.0,64.5,300.0,14.0,10.0,0.0,3.0,8.62,16.48
2022-08-27,224.675,224.675,0.0,52.57,0.0,0.0,0.85,0.3,8.0,2639.0,1575.0,1660.0,1.59,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,63.0,500.0,64.6,300.0,14.0,10.0,0.0,4.2,8.62,14.54
2022-08-28,206.0,206.0,0.0,24.2,0.0,0.0,0.1,0.9,9.0,3667.0,2925.0,2291.0,1.59,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,66.4,500.0,66.6,300.0,14.0,10.0,0.0,2.4,8.62,16.61
2022-08-29,212.76,212.76,0.0,46.07,0.0,0.0,0.0,0.65,8.45,3653.0,2700.0,2283.0,1.59,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,12.05,7.06,87.95,6.98,2280.0,4863.0,0.47,12.32,32.2,10.9,6.3,89.1,7.06,1470.0,4925.0,0.3,12.2,32.0,3.65,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.4,8.62,16.72
2022-08-30,251.535,251.535,0.0,50.0,0.0,0.0,0.0,0.6,9.0,3200.0,2025.0,1980.0,1.59,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.8,8.62,14.54
2022-08-31,220.885,220.885,0.0,47.92,0.0,0.0,0.0,0.95,11.3,2936.0,1575.0,1835.0,1.61,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.2,500.0,65.6,300.0,14.0,10.0,0.0,2.8,8.62,17.05
2022-09-01,288.035,288.035,0.0,43.19,0.0,30.0,0.0,0.65,10.3,3440.0,2250.0,2150.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,2.2,8.62,16.66
2022-09-02,259.415,259.415,0.0,4.8,0.0,0.0,0.0,0.85,4.0,1331.0,900.0,837.0,1.59,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.5,8.62,16.6
2022-09-03,261.59,261.59,0.0,0.0,0.0,0.0,0.9,0.25,3.0,763.0,450.0,600.0,1.27,52.49,58.87,47.51,46.75,25.54,53.25,21.14,28.39,10.68,6.77,89.32,6.97,2220.0,4563.0,0.49,13.7,32.3,7.69,4.47,92.31,7.2,1425.0,4800.0,0.3,14.78,32.5,2.59,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,2.8,8.8,16.6
2022-09-04,211.415,211.415,0.0,0.0,0.0,0.0,0.1,0.8,4.0,949.0,675.0,592.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,67.2,200.0,64.9,200.0,14.0,10.0,0.0,2.9,8.79,16.62
2022-09-05,236.56,236.56,0.0,56.21,0.0,0.0,0.0,0.35,9.0,2462.0,2025.0,1539.0,1.59,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,9.02,5.12,90.98,6.96,1860.0,4090.0,0.45,13.28,31.1,9.04,5.09,90.96,7.04,1356.0,4150.0,0.33,13.91,32.4,2.95,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,64.0,600.0,63.5,600.0,14.0,10.0,0.0,2.3,8.62,16.95
2022-09-06,256.23,256.23,0.0,42.16,0.0,0.0,0.85,0.3,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.1,8.62,16.91
2022-09-07,280.735,280.735,0.0,48.36,0.0,0.0,0.9,0.1,10.0,2306.0,1350.0,1440.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,9.28,5.33,90.72,7.09,1416.0,4280.0,0.33,14.47,31.9,9.13,5.21,90.87,7.12,1260.0,4430.0,0.28,14.22,31.9,3.02,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.2,9.01,16.61
2022-09-08,276.25,276.25,0.0,31.02,0.0,0.0,0.0,0.65,8.0,2404.0,1350.0,1501.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.67,5.25,91.33,6.99,1668.0,4190.0,0.4,14.1,30.7,7.16,3.89,92.84,7.15,1380.0,4250.0,0.32,13.8,30.7,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,68.3,600.0,67.9,600.0,14.0,10.0,0.0,2.1,9.03,16.67
2022-09-09,229.84,229.84,0.0,0.0,0.0,0.0,0.0,0.35,7.3,1921.0,1125.0,1200.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.7,5.25,91.3,6.94,1776.0,4310.0,0.41,13.7,31.1,7.71,4.44,92.29,7.0,1476.0,4490.0,0.33,14.17,30.9,2.58,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,2.5,8.96,16.67
2022-09-10,260.355,260.355,0.0,38.04,0.0,0.0,0.0,0.75,4.3,965.0,450.0,600.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,2.8,9.03,16.96
2022-09-11,282.4,282.4,0.0,27.85,0.0,0.0,0.0,0.6,4.5,1915.0,1350.0,1195.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,7.1,9.01,17.22
2022-09-12,231.685,231.685,0.0,51.3,0.0,0.0,0.0,0.55,7.3,2308.0,1350.0,1441.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.0,9.91,17.25
2022-09-13,272.86,272.86,0.0,4.5,0.0,0.0,0.9,0.25,4.0,422.0,0.0,262.0,1.6,58.37,45.13,41.63,48.83,27.04,51.17,15.65,31.2,7.01,4.2,92.99,7.14,1200.0,4480.0,0.27,14.51,30.5,6.87,4.11,93.13,7.14,1104.0,4560.0,0.24,14.35,30.5,2.39,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.1,8.9,17.35
2022-09-14,277.205,277.205,0.0,42.18,0.0,0.0,0.9,0.7,5.3,1682.0,0.0,1050.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.46,5.24,91.54,7.03,1788.0,4530.0,0.39,14.61,30.6,6.75,3.81,93.25,7.15,1200.0,4490.0,0.27,14.5,30.5,2.21,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.1,8.97,17.53
2022-09-15,260.315,260.315,0.0,32.65,0.0,0.0,0.9,0.55,6.3,2170.0,0.0,1355.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,61.2,300.0,64.6,300.0,14.0,10.0,0.0,3.9,8.91,17.97
2022-09-16,265.3,265.3,0.0,14.94,0.0,150.0,0.9,0.45,4.3,711.0,0.0,445.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.1,8.9,16.78
2022-09-17,260.23,260.23,0.0,14.41,0.0,0.0,0.9,0.4,5.0,443.0,0.0,370.0,1.19,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.1,8.41,16.97
2022-09-18,191.32,191.32,0.0,0.0,0.0,0.0,0.9,0.65,2.0,230.0,0.0,190.0,1.2,53.364999999999995,40.09,46.635000000000005,56.84,21.02,43.16,12.66,30.37,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,2.3,8.91,16.93
2022-09-19,247.145,247.145,0.0,0.0,0.0,0.0,0.95,0.3,1.2,142.0,0.0,117.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,3.8,8.95,16.96
2022-09-20,252.765,252.765,0.0,0.0,0.0,0.0,0.9,0.2,4.0,324.0,0.0,270.0,1.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.48,5.13,91.52,6.94,1824.0,4420.0,0.41,14.84,31.5,7.44,4.38,92.56,7.06,1320.0,4510.0,0.29,14.72,31.0,2.54,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,67.5,200.0,66.1,200.0,14.0,7.0,0.0,1.2,8.9,16.97
2022-09-21,268.735,268.735,0.0,0.0,0.0,0.0,0.9,0.2,4.0,499.0,0.0,414.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.25,5.15,91.75,6.86,2376.0,4820.0,0.49,14.0,31.1,6.56,4.17,93.44,6.98,1944.0,4890.0,0.4,15.08,31.2,2.42,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,1.6,8.9,16.99
2022-09-22,274.715,274.715,0.0,0.0,0.0,0.0,0.8,0.2,2.0,158.0,0.0,130.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.73,5.07,91.27,6.76,2688.0,4910.0,0.55,15.4,31.4,6.86,3.81,93.14,6.94,2088.0,4920.0,0.42,15.02,31.7,2.21,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,1.5,9.01,16.93
2022-09-23,289.57,289.57,0.0,41.06,0.0,0.0,0.85,0.55,4.0,144.0,0.0,120.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,9.04,5.48,90.96,6.74,2820.0,4980.0,0.57,14.8,30.4,7.09,3.88,92.91,6.89,2160.0,4950.0,0.44,15.13,30.4,2.25,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,63.3,600.0,63.5,600.0,14.0,8.0,0.0,4.5,9.03,16.88
2022-09-24,235.59,235.59,0.0,49.9,0.0,0.0,0.9,0.6,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,10.83,6.28,89.17,6.75,2640.0,4920.0,0.54,14.6,31.8,6.84,3.6,93.16,7.01,1812.0,4920.0,0.37,14.99,31.8,2.09,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.5,9.09,17.06
2022-09-25,250.325,250.325,0.0,55.23,0.0,0.0,0.9,0.8,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,64.6,400.0,63.5,400.0,14.0,8.0,0.0,6.5,9.08,16.58
2022-09-26,233.195,233.195,0.0,44.62,0.0,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.6,9.07,16.66
2022-09-27,274.86,274.86,0.0,26.04,0.0,0.0,0.85,0.4,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,2.5,9.04,16.7
2022-09-28,270.765,270.765,0.0,48.4,0.0,0.0,0.65,0.5,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,2.2,9.01,16.97
2022-09-29,255.245,255.245,0.0,49.93,0.0,0.0,0.85,0.55,4.0,250.0,0.0,200.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,7.2,9.01,16.97
2022-09-30,245.29,245.29,0.0,42.21,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,7.2,9.03,17.08
2022-10-01,245.565,245.565,0.0,36.15,0.0,0.0,0.8,0.5,4.3,762.0,0.0,635.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.1,9.01,16.97
2022-10-02,215.25,215.25,0.0,0.0,0.0,0.0,0.9,0.1,13.0,1421.0,0.0,1183.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.2,9.03,17.05
2022-10-03,219.05,219.05,0.0,19.5,0.0,0.0,0.35,0.15,12.0,1561.0,0.0,1300.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.2,9.01,16.96
2022-10-04,225.385,225.385,0.0,39.14,0.0,0.0,0.8,0.25,13.0,1563.0,0.0,1301.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.1,9.03,17.07
2022-10-05,158.625,158.625,0.0,38.28,0.0,0.0,0.9,0.8,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.2,8.98,17.38
2022-10-06,227.955,227.955,0.0,49.76,0.0,0.0,0.9,0.5,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.1,8.96,17.34
2022-10-07,241.92,241.92,0.0,47.26,0.0,80.0,0.85,0.2,10.45,1393.0,0.0,1160.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.5,9.01,16.55
2022-10-08,256.895,256.895,0.0,50.5,0.0,0.0,0.85,0.6,5.0,668.0,0.0,555.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.4,8.91,16.78
